us_id,target,target_score
29846,0,0.18161839
82122,0,0.07335443
17571,0,0.14382905
32568,0,0.1957008
27730,0,0.107187495
78578,0,0.15143502
10305,0,0.22491568
49766,0,0.096922256
30595,0,0.2584022
51749,0,0.057055976
49973,0,0.06464945
81920,0,0.11156538
29793,0,0.1477755
63236,0,0.14535484
15204,0,0.111238025
39083,0,0.2078734
48126,0,0.09962028
52281,0,0.092896834
26043,0,0.07795313
56320,0,0.0746717
46185,0,0.1935743
67905,0,0.09901365
52455,0,0.08741452
66069,0,0.13633431
57450,0,0.13944417
60422,0,0.057949357
9037,0,0.21145396
24724,0,0.19792114
68905,0,0.18590003
61642,0,0.15248394
81443,0,0.05821377
67329,0,0.07295184
51585,0,0.23455778
79268,0,0.12057859
45139,0,0.17286514
26096,1,0.56169754
76093,0,0.12787555
69161,0,0.060070075
71544,0,0.095345065
78986,0,0.15144996
49049,0,0.16540268
53964,0,0.06440063
2173,0,0.3485352
54749,0,0.27235752
45936,0,0.050431628
3486,0,0.10118009
74778,0,0.053903468
58216,0,0.13774142
80145,0,0.45318776
31901,0,0.21843421
48538,0,0.26099727
19363,0,0.053464733
57796,0,0.19786423
70076,0,0.07224136
863,1,0.7886316
81120,0,0.1257835
21415,0,0.17463301
56112,0,0.12073471
35048,0,0.25424576
20867,0,0.26914707
68165,0,0.21064278
53731,0,0.255236
30029,0,0.1375629
72839,0,0.14318573
24321,0,0.060083862
72946,0,0.06532474
57685,0,0.20780152
32682,0,0.056155756
73729,0,0.19261713
15450,0,0.19757213
27533,0,0.14379883
66140,0,0.04768066
68418,0,0.09905971
15117,0,0.15521792
15590,0,0.19763862
7675,0,0.26505917
34866,0,0.2413665
20847,0,0.20886579
19518,0,0.17922744
7179,0,0.071807906
661,0,0.12223726
71610,0,0.27376136
19707,0,0.113618374
19848,0,0.1213986
13753,0,0.15705301
75367,0,0.09292321
10549,0,0.06062341
7567,0,0.276799
21397,0,0.14509852
62504,0,0.08228727
16230,1,0.63450366
70284,0,0.045592688
26077,0,0.11603103
29343,0,0.104810275
74759,0,0.1828667
57394,0,0.14713132
8937,0,0.123309255
28670,0,0.04124359
78419,0,0.08466907
76185,0,0.113009155
14003,0,0.22916731
19569,0,0.076586254
32830,0,0.25974637
56694,0,0.10315894
50864,0,0.09442397
45404,0,0.16390118
78213,0,0.14378482
66444,0,0.18838827
63247,0,0.35851198
57563,0,0.088230066
68829,0,0.16555706
39142,0,0.11095186
42454,0,0.3740605
2256,0,0.08418764
77888,0,0.17841056
42960,0,0.14874667
74798,0,0.10605452
18876,0,0.105793394
18221,0,0.3164948
24901,0,0.07573601
33919,0,0.053524718
68571,0,0.13767213
38316,0,0.25907218
40682,0,0.12130077
30856,0,0.08359421
67939,0,0.16242109
24272,0,0.25947118
33281,0,0.2287426
5685,0,0.22621374
5950,0,0.26380265
73785,0,0.09468565
15707,0,0.2931218
58652,0,0.19256294
44287,0,0.12160639
59318,0,0.13515896
50543,0,0.05397793
70861,0,0.13113195
14312,0,0.18163273
34382,0,0.044376712
36592,0,0.2469346
67006,0,0.13225184
44754,0,0.07710894
16250,0,0.08361081
77293,0,0.08208706
34004,0,0.06094608
4631,0,0.14203309
44662,0,0.07447143
78143,0,0.08255107
63185,0,0.08491405
6031,0,0.104040205
72991,0,0.18906072
12624,0,0.2806607
34751,0,0.07136941
62118,0,0.058844328
45004,0,0.09659137
19373,0,0.22938107
76324,0,0.15860422
52597,0,0.13058916
70070,0,0.09855204
44025,0,0.11533437
52372,0,0.13878822
9973,0,0.1560382
17979,0,0.11728999
1272,0,0.15194178
69673,0,0.32545507
50854,0,0.11917534
65247,0,0.1905659
29871,0,0.23364493
54067,0,0.08374421
6989,0,0.07250652
24498,0,0.19229566
60321,0,0.08873132
62021,0,0.09770697
80944,0,0.14944515
29510,0,0.15666792
73420,0,0.12204585
10475,0,0.1288266
59927,0,0.09626318
79881,0,0.13210519
13853,0,0.18969736
24302,0,0.2253297
62897,0,0.16476594
54655,0,0.06918575
75862,0,0.074091025
42587,1,0.5705587
79877,0,0.16784781
17654,0,0.2400158
69679,0,0.20125511
33456,0,0.08272849
12266,0,0.08807353
6746,0,0.21076845
74190,0,0.07780581
4446,0,0.23943403
10910,0,0.27112946
22874,0,0.338362
2270,0,0.34187606
33879,0,0.09057059
72043,0,0.2075056
74734,0,0.14244835
12935,0,0.11601413
21545,0,0.1474384
38312,0,0.3256217
67477,0,0.28648782
41416,0,0.2098299
26616,0,0.26512128
3535,0,0.094781585
18563,0,0.15736893
32650,0,0.14604895
43776,0,0.34122676
70957,0,0.10174694
20583,0,0.1187195
80174,0,0.04390818
2960,0,0.15567063
72005,0,0.1140468
72215,0,0.046007536
42556,0,0.05686532
62180,0,0.15746489
16532,0,0.41723847
51033,0,0.06987292
7831,0,0.4225481
25663,0,0.095255174
39304,0,0.11595554
70734,0,0.22985889
37982,0,0.14645292
19221,0,0.23423786
23337,0,0.12702051
75055,0,0.43597785
72909,0,0.032675702
53409,0,0.19916962
51064,0,0.17755836
31977,0,0.22624527
70135,0,0.16430724
14927,0,0.17424437
20315,0,0.19411993
53228,0,0.11220557
19218,0,0.14025393
45173,0,0.110052474
76427,0,0.12969506
44092,0,0.05544455
71367,0,0.09841968
61516,0,0.0914507
41769,0,0.12832582
73495,0,0.059580863
22596,0,0.1312403
32053,0,0.2348374
78678,0,0.19224277
58934,0,0.20332612
72138,0,0.16675712
24566,0,0.09127781
57541,0,0.09702922
50412,0,0.12997274
42851,0,0.2592568
71667,0,0.07061627
3393,0,0.07019895
69972,0,0.09470809
23459,0,0.07253205
58546,0,0.029252606
48474,0,0.091303185
29346,0,0.1394429
73695,0,0.1354572
9218,0,0.065122366
21167,0,0.48449257
16513,0,0.12051076
17433,0,0.08906223
41296,0,0.18599457
17763,0,0.36919168
39272,0,0.22216794
10830,0,0.26315737
63475,0,0.19594187
48456,0,0.11446204
42765,0,0.21056865
82022,0,0.082503416
71139,0,0.17078102
12296,0,0.27030328
74665,0,0.09484617
67317,0,0.13842462
74230,0,0.24261273
16550,0,0.13876954
20208,0,0.10227268
25528,0,0.12707724
7082,0,0.11697147
66204,0,0.09943383
36934,0,0.19869654
28797,0,0.11196161
33666,0,0.09186051
30394,0,0.093989
52612,0,0.13864338
13145,0,0.22380202
47878,0,0.16244306
56280,0,0.090070345
22887,0,0.04526254
19985,0,0.16458967
38327,0,0.3091035
28928,0,0.16570541
55951,0,0.09550851
50927,0,0.07286929
3839,0,0.32879198
59802,0,0.08084537
52473,0,0.30655998
37074,0,0.19482902
26239,0,0.14790554
70745,0,0.11315728
61497,0,0.13501725
30228,0,0.06424386
70278,0,0.1384264
569,0,0.10817157
17080,0,0.1321733
505,0,0.22275397
46695,0,0.06581567
9278,0,0.12180435
22356,0,0.072515726
47368,0,0.1218597
30413,0,0.066805325
44970,0,0.3515689
24194,0,0.3611506
71521,0,0.21139339
8044,0,0.06732952
51483,0,0.19198593
60639,0,0.1942179
68245,0,0.08706809
21894,0,0.41676253
20881,0,0.104209565
12945,0,0.19829415
51077,0,0.07999098
81936,0,0.09713329
14600,0,0.11758081
39276,0,0.43824184
11012,0,0.23470959
34772,0,0.2154721
59666,0,0.094793886
80536,0,0.10649867
31695,1,0.605635
42858,0,0.17660463
79411,0,0.05352936
39669,0,0.09124873
34207,0,0.10633901
66799,0,0.09647983
27147,0,0.1796816
40846,0,0.44566748
7160,0,0.081667386
54008,0,0.14223099
30660,0,0.109984286
82703,0,0.1299742
8549,0,0.12141959
7731,0,0.10392451
17458,0,0.21604489
20910,0,0.24818672
71563,0,0.08867632
67853,0,0.19249673
18066,0,0.13147773
30123,0,0.2107898
34005,0,0.22010282
71713,0,0.1038373
68904,0,0.103843816
40074,0,0.1833432
14933,0,0.116126016
72711,0,0.11850407
20429,0,0.1775737
34288,0,0.18721394
9250,0,0.1240786
30874,0,0.17151542
28990,0,0.15393823
45051,0,0.11866407
18348,0,0.093247995
39213,0,0.18620183
74799,0,0.08654237
40152,0,0.26545244
22754,0,0.08376926
66525,0,0.20568763
57473,0,0.065303765
62167,0,0.0595141
10069,0,0.34595057
50075,0,0.07249907
63639,0,0.13118266
73128,0,0.10391548
5910,0,0.17910619
24472,0,0.13972113
56642,0,0.18531251
25426,0,0.100069456
78784,0,0.31178242
53862,0,0.08109561
71532,0,0.09510892
44617,0,0.15847923
33196,0,0.15764546
38051,0,0.30931637
57132,0,0.11039691
46035,0,0.08909171
31016,0,0.06347023
24920,0,0.13812347
41818,0,0.12617065
29237,0,0.14638452
8109,0,0.45713627
73386,0,0.16111633
25845,0,0.11672722
41580,0,0.3274677
41962,0,0.16201422
37333,0,0.30753136
11175,0,0.10133025
59521,0,0.16058218
12514,0,0.16383244
2793,0,0.1914464
12620,0,0.12917595
30452,0,0.0832652
51897,0,0.07705397
43550,0,0.11707342
61541,0,0.056229692
4893,1,0.65428686
11639,0,0.16715637
38804,0,0.12000447
67594,0,0.07892791
16723,0,0.14377463
31353,0,0.13964474
5600,0,0.16433933
24326,0,0.14730375
10052,0,0.10519312
2941,0,0.19455771
48092,0,0.0829252
72585,0,0.2415485
56450,0,0.12694426
54480,0,0.113244
26443,0,0.16283321
72978,0,0.1369662
69858,0,0.05325718
14576,0,0.2437005
73153,0,0.060048677
66244,0,0.109653115
27362,0,0.097400546
32003,0,0.1412548
71199,0,0.12197735
11744,0,0.18224162
41472,0,0.18443923
15625,0,0.06101665
75844,0,0.13630058
10423,0,0.08218642
49009,0,0.1772099
29459,0,0.122870475
45079,0,0.09797447
37817,0,0.12834771
63205,0,0.14083406
29135,0,0.15215221
11059,0,0.17306595
62773,0,0.3404982
41259,0,0.041487876
28091,0,0.16669044
72693,0,0.24884754
69400,0,0.09085681
40520,0,0.1378213
48404,0,0.07739104
17199,0,0.15158764
32804,0,0.15004271
46482,0,0.1492273
4550,0,0.1205421
4621,0,0.08041341
82391,0,0.1576415
73917,0,0.172848
13647,0,0.12531455
60699,0,0.123674355
21828,0,0.10451195
43735,0,0.1248473
82358,0,0.18317361
74540,0,0.1758149
11900,0,0.11239836
21500,0,0.08348095
79587,0,0.3505547
33735,0,0.091580555
24908,0,0.18704587
50613,0,0.2478497
81052,0,0.08781666
37277,0,0.07236592
35728,0,0.11446396
24672,0,0.28137887
42141,0,0.2934797
29607,0,0.13906872
19351,0,0.15758018
52134,0,0.22142845
52773,0,0.12326831
38129,0,0.11239872
49702,0,0.044107344
45134,0,0.05495815
57670,0,0.21935867
59914,0,0.112685345
6491,0,0.23432693
65179,0,0.16544574
12665,0,0.18943281
38532,0,0.07076026
61916,0,0.06252017
44298,0,0.15692396
32845,0,0.16576378
53420,0,0.11212522
31838,0,0.1917974
7681,0,0.33222488
76203,0,0.076910324
33531,0,0.11941699
62906,0,0.36802405
71966,0,0.06367787
51595,0,0.0874394
77077,0,0.13931213
41693,0,0.30073655
8133,0,0.1173818
56567,0,0.17392598
15251,0,0.090396725
61774,0,0.1387316
29573,0,0.18679045
1059,0,0.13048297
49523,0,0.0886282
38734,0,0.1220348
52238,0,0.17137425
54250,0,0.11707357
39564,0,0.058734443
3618,0,0.1590118
61308,0,0.14590864
5119,0,0.14030787
12831,0,0.23831895
60861,0,0.15482812
40135,0,0.12606299
51548,0,0.07455147
36843,0,0.4834863
16492,0,0.15846999
34675,0,0.21700911
78114,0,0.08920774
11568,0,0.228089
70036,0,0.06479192
47311,0,0.07169768
36682,0,0.06803844
28465,1,0.6622314
61859,0,0.1464875
53804,0,0.076376766
36798,0,0.056622807
47257,0,0.13721672
76328,0,0.10082678
32197,0,0.15337782
45948,0,0.17352217
7086,0,0.16054319
82090,0,0.09550186
47613,0,0.169138
44971,0,0.1501545
80425,0,0.07578323
32412,0,0.21970299
32980,0,0.17114605
8571,0,0.14004096
2222,0,0.25663978
4431,0,0.13097015
39628,0,0.40913692
21132,0,0.084553614
70773,0,0.13227053
8391,1,0.54488236
64112,0,0.14837533
12380,0,0.41462564
60099,0,0.07769218
19676,0,0.15701905
12324,0,0.17164965
25040,0,0.29398623
74719,0,0.12955275
64322,0,0.28946835
2639,0,0.22219434
50091,0,0.08045845
11205,0,0.05805778
29366,0,0.3178806
18651,0,0.053263128
9273,0,0.1689393
63686,0,0.05898725
42825,0,0.1221289
16554,0,0.12460475
11867,0,0.0649814
35488,0,0.21545859
10978,0,0.103940725
52190,0,0.040902834
63721,0,0.12687922
451,0,0.16039336
52135,0,0.107653834
76581,0,0.08645414
28410,0,0.08001165
45570,0,0.16903493
42699,0,0.16593178
16507,0,0.14412165
1279,0,0.084729396
50360,0,0.21377479
76819,0,0.16520691
52058,0,0.14728923
61630,0,0.087490246
68059,0,0.14838485
69152,0,0.11731256
22774,0,0.17445499
72237,0,0.15140387
26767,0,0.3831872
1152,0,0.1719421
28340,0,0.12326931
59370,0,0.10670104
63571,0,0.05176454
38620,0,0.19434777
34636,0,0.055743523
62398,0,0.058414727
29304,0,0.19764204
49932,0,0.1953192
20198,0,0.25347567
39868,0,0.26509058
54838,0,0.10108912
71375,0,0.09771891
26264,0,0.08550412
49255,0,0.08680481
57674,0,0.08324033
55204,0,0.28668207
1381,0,0.12934509
27773,0,0.21519625
24159,0,0.064476
15231,0,0.117002115
28882,0,0.13115478
59451,0,0.062135946
61878,0,0.10774565
65017,0,0.18395452
17035,0,0.1381668
50933,0,0.09942924
8834,0,0.22529474
11757,0,0.14419244
40891,0,0.21533607
11969,0,0.25169802
50845,0,0.10955978
72501,0,0.16614312
28981,0,0.15744652
62523,0,0.10416101
64901,0,0.3730468
16905,0,0.11954044
45434,0,0.1405418
27837,0,0.10108061
27048,0,0.10190597
36166,0,0.08538045
19826,0,0.21269846
39382,0,0.10773728
60877,0,0.07564629
70545,0,0.3811738
80740,0,0.05295161
2507,0,0.1284675
75242,0,0.08613541
36310,0,0.23750117
21678,0,0.30747125
2630,0,0.17615248
34881,0,0.13605763
35305,0,0.313228
18182,0,0.093910456
13722,0,0.118761264
5879,0,0.12273724
6346,0,0.33747283
52118,0,0.15446815
72454,0,0.15122932
36650,0,0.08359149
70269,0,0.4532322
52525,0,0.06960041
69786,0,0.07442159
44275,0,0.24115163
21839,0,0.19540703
38169,0,0.056891758
82628,0,0.053565826
35973,0,0.20693891
13499,0,0.078882165
79177,0,0.18731907
42952,0,0.15480809
35426,0,0.13651995
21927,0,0.2220967
74638,0,0.12916006
82178,0,0.15082186
74762,0,0.11823499
47024,0,0.14161253
46175,0,0.045420397
18774,0,0.11525095
4452,0,0.20734347
18095,0,0.4444913
34660,0,0.15033391
5588,0,0.3319521
8290,0,0.08419586
36045,0,0.06640924
44788,0,0.15458183
23877,0,0.1641086
59217,0,0.08194744
56965,0,0.2797387
80021,0,0.116455
50568,0,0.063918814
52669,0,0.08315329
13023,0,0.101128146
28491,0,0.062418338
46011,0,0.08105398
77398,0,0.05095109
65108,0,0.05623256
11958,0,0.14403956
66912,0,0.13406076
44274,0,0.066526815
55645,0,0.13067973
79430,0,0.062580094
50828,0,0.09141396
30152,0,0.33959252
34817,0,0.032769475
22338,0,0.112378
81438,0,0.10610741
3947,0,0.082028404
40847,0,0.12562726
15801,0,0.06485069
63488,0,0.14458641
52069,0,0.12397268
27845,0,0.11859125
18631,0,0.44608855
48084,0,0.1027495
3551,0,0.10816307
66193,0,0.07147988
25338,0,0.26185608
1553,0,0.14731516
25139,0,0.071895994
53814,0,0.071229205
32614,0,0.10230634
63808,0,0.09105027
40931,0,0.13683708
25824,0,0.113594815
44702,0,0.15095985
70584,0,0.064407505
64849,0,0.079489574
48898,0,0.0650014
5209,0,0.15516135
9708,0,0.37927118
3159,0,0.077237
41040,0,0.053377435
18053,0,0.101497434
78103,0,0.11227896
44430,0,0.21806864
48027,0,0.19728582
76423,0,0.05549075
15626,0,0.07314021
10181,0,0.30811632
58532,0,0.14083971
75013,0,0.06085876
54777,0,0.10516302
881,0,0.32335353
69084,0,0.04968102
20061,0,0.08729986
48106,0,0.178048
65258,0,0.111446
38951,0,0.08418316
78535,0,0.07892568
25343,0,0.043526612
9330,0,0.12935993
56000,0,0.20126969
44908,0,0.29467073
67929,0,0.07035531
64226,0,0.109085955
6582,0,0.10672662
17770,0,0.22379033
27065,0,0.30087596
43713,0,0.11478901
81277,0,0.1187396
47477,0,0.14761008
6083,0,0.18971916
49178,0,0.051620048
20291,0,0.0966827
72105,0,0.10355591
33068,0,0.045533277
31729,0,0.12764166
7894,0,0.11022904
37036,0,0.09418669
41651,0,0.24645382
55984,0,0.19648068
41515,0,0.13030471
43662,0,0.17336702
60808,0,0.08080199
7166,0,0.109514415
52897,0,0.13918619
74612,0,0.2179059
18804,0,0.23278256
33168,0,0.13007964
75910,0,0.23685037
2601,0,0.045962162
58606,0,0.12498826
13240,0,0.04864271
53800,0,0.11164164
9769,0,0.11432873
57883,0,0.10979667
8276,0,0.13733786
79258,0,0.11121924
39867,0,0.35546228
72713,0,0.08013084
67729,0,0.06865905
19999,0,0.07594736
30212,0,0.13048248
50055,0,0.18226974
14925,0,0.0922664
10365,0,0.17760766
78388,0,0.0733509
74695,0,0.1094993
61056,0,0.14441843
68042,0,0.077041306
41563,0,0.28042537
65889,0,0.1113913
30983,0,0.11609767
24483,0,0.33844313
70565,0,0.051575504
3739,0,0.108182974
62201,0,0.054695547
5872,0,0.23768449
21873,0,0.2489929
25878,0,0.17002712
42244,0,0.14790788
44529,0,0.09965718
13099,0,0.20863177
19162,0,0.055435922
8657,0,0.17842825
7979,0,0.20867379
61332,0,0.18988736
55201,0,0.05844866
9979,0,0.14867143
28556,0,0.18679024
6985,0,0.1321211
70502,0,0.06525682
73875,0,0.10336502
7638,0,0.1495075
8240,0,0.25792122
2419,0,0.075373046
64377,0,0.07002567
67497,0,0.27299824
21704,0,0.12531371
32675,0,0.0821574
25487,0,0.16430297
23751,0,0.31519535
52929,0,0.09756061
76958,0,0.09218421
73147,0,0.092705324
50513,0,0.088509455
61521,0,0.16550027
80023,0,0.07801922
6648,0,0.11291387
79256,0,0.12167134
10705,0,0.1997249
1706,0,0.11894046
67649,0,0.10686484
33155,0,0.2904376
64009,0,0.059190504
69881,0,0.16374929
45169,0,0.3014327
13807,0,0.12166761
53064,0,0.11314259
63826,0,0.20747694
56141,0,0.102043144
7380,0,0.16847765
66967,0,0.3959105
16841,0,0.1320737
24940,0,0.3633778
42288,0,0.2598173
7840,0,0.1620548
57292,0,0.1482609
67882,0,0.07463359
2178,0,0.108070984
49858,0,0.06496323
80641,0,0.35769808
62160,0,0.1602886
57768,0,0.0997359
53478,0,0.16386063
4937,0,0.2851077
55052,0,0.1234512
59907,0,0.06919548
47291,0,0.11947222
8927,0,0.14189096
29505,0,0.07180088
42758,0,0.16470426
32188,1,0.65539104
44244,0,0.20325474
58493,0,0.08539738
46492,0,0.056406315
65992,0,0.24209394
22769,0,0.1416605
70479,0,0.08281715
78596,0,0.098069154
73477,0,0.086036764
30767,0,0.10760288
68078,0,0.09019049
35407,0,0.13702682
63986,0,0.059056327
43368,0,0.2271752
71409,0,0.05544455
31435,0,0.086434804
36086,0,0.33623192
3409,0,0.3608766
73700,0,0.097844094
12083,0,0.2670721
19204,0,0.20637691
29426,0,0.22337337
19477,0,0.14241657
76722,0,0.29963544
10350,0,0.08244175
33175,0,0.18846709
16710,0,0.08786169
39477,0,0.20388693
7036,0,0.25956511
34544,0,0.21662185
42893,0,0.1953898
52368,0,0.1633537
587,0,0.30434874
75942,0,0.113204926
74569,0,0.04418422
37274,0,0.19436435
54584,0,0.080820024
57832,0,0.14765966
77839,0,0.18206283
8065,0,0.11273791
21183,0,0.12498748
23871,0,0.19582507
76468,0,0.0673437
66977,0,0.08122399
42400,0,0.064448684
43182,0,0.08599553
66883,0,0.08983547
48570,0,0.10963552
46957,0,0.12256678
8538,0,0.064153634
6931,0,0.06993077
56609,0,0.11552922
4904,0,0.088981815
62924,0,0.06598829
21473,0,0.09569429
15824,0,0.120915405
66291,0,0.15205772
82516,0,0.26005074
42664,0,0.16177952
62530,0,0.13805361
59267,0,0.11141374
21980,0,0.43603694
2905,0,0.18707839
2595,0,0.45771217
79714,0,0.12848102
10208,0,0.07933193
69965,0,0.1331694
74400,0,0.21413971
32083,0,0.16566062
67429,0,0.099909075
29074,0,0.08356267
17918,0,0.18517303
4753,0,0.054704472
9402,0,0.16484919
2084,0,0.2424352
7012,0,0.09137551
6606,0,0.21559295
22650,0,0.24815801
30371,0,0.05265059
2686,0,0.15357147
20186,0,0.21129765
65117,0,0.18587604
82240,0,0.20264919
77547,0,0.20765333
19906,0,0.11778611
77406,0,0.0690728
29176,0,0.13676092
36046,0,0.06502185
75625,0,0.12293704
14792,0,0.12027724
9144,0,0.073011056
69386,0,0.124973245
29779,0,0.14379764
69259,0,0.06801135
78998,0,0.14919105
15747,0,0.13689077
11611,0,0.134764
10917,0,0.12140169
39702,0,0.27544716
22591,0,0.13420412
13773,0,0.47171587
36816,0,0.12084968
42384,0,0.14554182
63671,0,0.08641405
61847,0,0.16790617
10304,0,0.059449892
11324,0,0.26452434
19529,0,0.17889927
45331,0,0.06508741
12050,0,0.15022464
52536,0,0.10862179
31983,0,0.076115556
45041,0,0.114304975
77946,0,0.063325435
10036,0,0.10961145
13041,0,0.093188316
38609,0,0.20431335
27376,0,0.17198758
33368,0,0.18832308
50273,0,0.16171937
14786,0,0.07687963
53546,0,0.10930274
76414,0,0.116103336
40378,0,0.09194384
15057,0,0.16199239
57487,0,0.36114606
27537,0,0.11099787
62267,0,0.14650467
20394,0,0.16744009
40713,0,0.33355308
44950,0,0.071043625
44548,0,0.06799549
53974,0,0.095249705
61674,0,0.11438737
55727,0,0.05758784
47172,0,0.05463988
21938,0,0.19621858
45707,0,0.07136625
76244,0,0.10789626
11452,0,0.12685879
79347,0,0.075826414
16951,0,0.089256585
29715,0,0.18395595
44984,0,0.10657854
40933,0,0.15425655
3594,0,0.17675741
25638,0,0.13593042
23966,0,0.26473796
17084,0,0.19754082
35382,0,0.09297393
34909,0,0.12967554
44278,0,0.18646069
46362,0,0.14606065
43510,0,0.06538904
76579,0,0.12854019
79475,0,0.069079146
24105,1,0.51599365
46473,0,0.07941592
59571,0,0.11133095
20587,0,0.14893068
34407,0,0.21121691
6596,0,0.06306731
70264,0,0.13900529
59685,0,0.06488433
11217,0,0.17354369
44203,0,0.06781633
35646,0,0.06118154
4899,0,0.1184753
11421,0,0.15660074
54135,0,0.18257129
78969,0,0.16989973
59355,0,0.18753417
72027,0,0.110856585
44560,0,0.05258388
34655,0,0.2108855
71133,0,0.1101572
22909,0,0.28485408
67521,0,0.053276774
82215,0,0.09055789
78269,0,0.07977928
79643,0,0.06322038
59651,0,0.07282683
3813,0,0.16020785
72128,0,0.32292768
44229,0,0.1648034
19912,0,0.14745677
77775,0,0.08413319
30778,0,0.18339783
17527,0,0.21384284
35159,0,0.14580093
46537,0,0.04466757
4223,0,0.16784848
23829,0,0.16533352
48822,0,0.099758856
6527,0,0.059101522
37079,0,0.11266758
26211,0,0.21415783
17323,0,0.13381764
17252,0,0.25210068
56266,0,0.27670702
56401,0,0.11289913
78031,0,0.057055976
49363,0,0.20622727
60678,0,0.20062485
24482,0,0.054166704
17172,0,0.20622087
80811,0,0.08388879
9887,0,0.17865537
39024,0,0.081818014
69900,0,0.10881321
20245,0,0.13354716
7629,1,0.6509276
59343,0,0.074343845
72510,0,0.15702581
68520,0,0.1873327
45328,0,0.17860757
46742,0,0.07751764
8449,0,0.33161518
23627,0,0.0937898
31847,0,0.07698047
25834,0,0.13394421
22038,0,0.18328479
54072,0,0.073747896
82509,0,0.16567801
80860,0,0.19098555
74158,0,0.087957345
60202,0,0.107635126
21647,0,0.15441103
16937,0,0.1573219
12492,0,0.3133827
12173,0,0.1751223
52887,0,0.10800628
51264,0,0.08233193
5244,0,0.20267361
49510,0,0.09875233
56322,0,0.1230472
18918,0,0.14933668
63811,0,0.17221712
41797,0,0.07118116
75517,0,0.18313627
38799,0,0.10759689
59999,0,0.10250398
14327,0,0.08472052
52567,0,0.089419656
5823,0,0.22814165
77401,0,0.26996925
32883,0,0.06422651
24921,0,0.19520044
44318,0,0.07075269
13559,0,0.082106955
80591,0,0.16105278
13997,0,0.36653385
20790,0,0.15376955
4761,0,0.09425038
77963,0,0.10825909
32032,0,0.13228923
35033,0,0.066545874
16927,0,0.14251092
42694,0,0.29324394
66424,0,0.052043885
3589,0,0.08879091
57800,0,0.22802061
44437,0,0.050489143
13978,1,0.5102585
42271,0,0.2448133
25428,0,0.063493855
41897,0,0.19898272
73437,0,0.077506945
24739,0,0.13193356
2126,0,0.23259579
12349,0,0.06902422
1332,0,0.08563587
79521,0,0.1017062
27020,0,0.13247432
51931,0,0.17198159
79976,0,0.25617334
79076,0,0.08236926
7700,0,0.06807202
18543,0,0.05885894
22114,0,0.043008942
38291,0,0.109941445
64547,0,0.09787126
34748,0,0.17284232
63938,0,0.19316602
52387,0,0.17117302
76623,0,0.16781758
21725,0,0.42452586
27642,0,0.12822793
66211,0,0.13171612
82260,0,0.07725848
62028,0,0.09680612
82403,0,0.078261115
63597,0,0.11066836
824,0,0.058379713
73461,0,0.054269917
72239,0,0.11794945
57960,0,0.08615655
7835,0,0.10350528
44206,0,0.49543464
53321,0,0.057691615
73928,0,0.12422776
17524,0,0.29577225
81894,0,0.11859889
52081,0,0.13900183
50658,0,0.11520099
78774,0,0.18953656
49554,0,0.055498052
59176,0,0.08894916
41088,0,0.096748814
41340,0,0.3345147
77677,0,0.17353807
16915,0,0.077560015
8228,0,0.24388081
25049,0,0.082590684
65664,0,0.13413021
79235,0,0.12175721
65266,0,0.116753526
46993,0,0.09388314
57590,0,0.13760954
14456,0,0.1764872
7254,0,0.19227593
21511,0,0.19807085
52943,0,0.13450582
69967,0,0.12173106
42159,0,0.23976354
28298,0,0.1351951
71080,0,0.19018655
73740,0,0.067408174
38873,0,0.06764668
45201,0,0.04627424
15815,0,0.124139525
75447,0,0.0662628
43348,0,0.38481688
72055,0,0.1082605
64198,0,0.4513824
46806,0,0.14994194
58379,0,0.072561964
57273,0,0.06129007
13191,0,0.15823497
1704,0,0.09923482
28642,0,0.26717904
50304,0,0.11553688
12897,0,0.13936633
10200,0,0.10407292
44151,0,0.1498175
9669,0,0.26430327
28588,0,0.08742314
42750,0,0.07390714
57094,0,0.16678135
76280,0,0.06990078
51575,0,0.1126105
60644,0,0.108174905
41444,0,0.06596714
69467,0,0.07086547
16474,0,0.32060486
45888,0,0.09704453
77467,0,0.085725576
67453,0,0.49819952
79834,0,0.0745145
58549,0,0.09722556
66671,0,0.16406779
42609,0,0.13148245
77705,0,0.26641995
25470,0,0.15293655
11788,0,0.040920354
19720,0,0.26969534
19510,0,0.1625928
39621,0,0.11349303
31514,0,0.10125661
45025,0,0.19450253
39668,0,0.0907777
10400,0,0.26629764
76966,0,0.07749884
21679,0,0.18022546
28349,0,0.0840406
39363,0,0.30385417
2936,0,0.1943977
70458,0,0.0732845
76158,0,0.08068521
78101,0,0.0856001
39317,0,0.09839646
32375,0,0.09609621
65178,0,0.08860554
38683,0,0.16920629
18671,0,0.40861705
46552,0,0.26201272
8267,0,0.16023551
32573,0,0.19687119
62327,0,0.121754676
23764,0,0.06683175
14677,0,0.049490303
28361,0,0.12014829
81240,0,0.06994235
19625,0,0.12752506
65914,0,0.06557864
73211,0,0.08114027
26987,0,0.086895995
21910,0,0.2594183
259,0,0.108738676
22181,0,0.094299234
46512,0,0.061587356
16500,0,0.21568173
33726,0,0.09388492
15321,0,0.1761764
81736,0,0.27344316
76971,0,0.1934468
55907,0,0.12463385
9541,0,0.32278287
72094,0,0.38972884
25295,0,0.1133604
43225,0,0.09554825
58236,0,0.16528326
35714,0,0.3523503
9790,0,0.40198028
13792,0,0.23297785
25272,0,0.104716964
